order_id,platform,city,category,num_items,cart_value,hour_of_day,is_weekend,weather,base_delivery_fee,handling_fee,surge_charge,small_cart_fee,night_surge,peak_surge,total_hidden_charges,platform_discount,final_price,has_offer,offer_type,offer_value,offer_genuine_score,is_late_night_order,is_bulk_order,is_health_category,days_since_last_order
ORD638763,Zepto,Kolkata,Snacks,9,1026.36,12,1,Hot,0.0,5.93,0.0,0,0.0,13.92,19.85,53.25,992.96,0,None,0.0,,0,1,0,1
ORD191351,Zepto,Pune,Fruits & Veg,14,387.22,16,0,Clear,0.0,8.08,0.0,0,0.0,0.0,8.08,2.58,392.72,1,BOGO,113.68,0.63,0,1,1,16
ORD961823,Instamart,Mumbai,Personal Care,13,616.89,21,1,Clear,0.0,9.04,0.0,0,0.0,13.29,22.33,0.0,639.22,0,None,0.0,,0,1,0,15
ORD177495,Blinkit,Bangalore,Dairy,5,340.88,12,1,Cloudy,0.0,11.79,0.0,0,0.0,13.62,25.41,52.17,314.12,0,None,0.0,,0,0,1,2
ORD972924,Zepto,Lucknow,Beverages,4,435.78,19,1,Rainy,0.0,4.25,14.96,0,0.0,5.23,24.44,0.0,460.22,1,Flat Discount,103.69,0.65,0,0,0,26
ORD419203,Blinkit,Lucknow,Frozen,3,1035.25,21,0,Rainy,0.0,7.64,20.71,0,0.0,7.8,36.15,27.34,1044.06,0,None,0.0,,0,0,0,19
ORD146238,Zepto,Bangalore,Personal Care,8,809.09,20,0,Cloudy,0.0,8.64,0.0,0,0.0,6.96,15.6,0.0,824.69,1,Flat Discount,124.33,0.54,0,1,0,22
ORD795807,Instamart,Chennai,Fruits & Veg,6,344.55,15,1,Clear,0.0,4.02,0.0,0,0.0,0.0,4.02,0.0,348.57,1,Free Delivery,60.49,1.0,0,0,1,2
ORD744776,Instamart,Pune,Beverages,13,576.41,16,0,Cloudy,0.0,5.17,0.0,0,0.0,0.0,5.17,12.33,569.25,0,None,0.0,,0,1,0,28
ORD118914,Zepto,Kolkata,Fruits & Veg,7,1051.69,18,0,Cloudy,0.0,3.53,0.0,0,0.0,0.0,3.53,8.21,1047.01,0,None,0.0,,0,0,1,12
ORD759999,Zepto,Pune,Fruits & Veg,8,153.16,19,0,Rainy,27.88,11.6,21.15,0,0.0,6.89,39.64,4.56,216.12,1,BOGO,23.92,0.99,0,1,1,6
ORD940510,Zepto,Delhi,Beverages,10,387.49,18,1,Hot,0.0,3.05,0.0,0,0.0,0.0,3.05,0.0,390.54,0,None,0.0,,0,1,0,22
ORD283607,Instamart,Kolkata,Beverages,9,948.48,17,1,Clear,0.0,9.13,0.0,0,0.0,0.0,9.13,0.0,957.61,1,BOGO,111.67,0.59,0,1,0,4
ORD672851,Blinkit,Chennai,Fruits & Veg,14,306.29,9,0,Hot,0.0,9.94,0.0,0,0.0,0.0,9.94,65.38,260.35,0,None,0.0,,0,1,1,13
ORD147304,Zepto,Bangalore,Grocery,11,116.85,22,1,Clear,19.69,4.78,0.0,0,12.01,0.0,16.79,0.0,153.33,1,BOGO,41.92,0.91,1,1,0,6
ORD974536,Zepto,Lucknow,Medicines,6,1180.62,22,1,Hot,0.0,7.65,0.0,0,10.75,0.0,18.4,8.18,1190.84,1,BOGO,141.2,0.51,1,0,1,6
ORD751751,Blinkit,Pune,Personal Care,14,161.37,9,0,Rainy,34.44,14.4,25.64,0,0.0,0.0,40.04,0.0,235.85,1,BOGO,140.2,0.6,0,1,0,14
ORD297909,Instamart,Hyderabad,Fruits & Veg,1,492.94,17,0,Rainy,0.0,4.48,21.75,0,0.0,0.0,26.23,45.5,473.67,1,Flat Discount,123.81,1.0,0,0,1,24
ORD641588,Instamart,Hyderabad,Dairy,9,485.07,1,1,Cloudy,0.0,7.4,0.0,0,17.96,0.0,25.36,0.0,510.43,0,None,0.0,,1,1,1,16
ORD414221,Blinkit,Pune,Personal Care,2,786.35,9,0,Rainy,0.0,5.11,24.14,0,0.0,0.0,29.25,1.61,813.99,1,Cashback,41.09,0.62,0,0,0,1
ORD889299,Blinkit,Chennai,Dairy,3,1034.1,12,0,Hot,0.0,14.06,0.0,0,0.0,12.36,26.42,24.45,1036.07,1,Cashback,56.7,0.65,0,0,1,21
ORD998153,Blinkit,Chennai,Snacks,4,671.63,21,1,Rainy,0.0,10.33,16.46,0,0.0,7.33,34.12,0.0,705.75,1,Cashback,91.37,0.7,0,0,0,25
ORD956499,Zepto,Lucknow,Dairy,8,424.48,10,0,Rainy,0.0,5.01,15.15,0,0.0,0.0,20.16,18.33,426.31,0,None,0.0,,0,1,1,14
ORD247437,Zepto,Lucknow,Beverages,4,936.04,9,1,Rainy,0.0,9.77,17.22,0,0.0,0.0,26.99,15.7,947.33,0,None,0.0,,0,0,0,16
ORD628872,Instamart,Pune,Fruits & Veg,9,771.14,4,0,Cloudy,0.0,5.57,0.0,0,8.6,0.0,14.17,0.0,785.31,1,Free Delivery,26.9,1.0,1,1,1,12
ORD379521,Instamart,Pune,Dairy,12,363.54,18,0,Cloudy,0.0,7.96,0.0,0,0.0,0.0,7.96,0.0,371.5,1,Free Delivery,78.33,1.0,0,1,1,29
ORD169191,Instamart,Mumbai,Dairy,8,678.25,16,1,Cloudy,0.0,9.67,0.0,0,0.0,0.0,9.67,0.0,687.92,0,None,0.0,,0,1,1,24
ORD595021,Zepto,Bangalore,Personal Care,2,1165.94,11,1,Rainy,0.0,3.85,13.25,0,0.0,0.0,17.1,11.35,1171.69,0,None,0.0,,0,0,0,2
ORD585859,Zepto,Chennai,Personal Care,4,786.0,11,0,Hot,0.0,4.08,0.0,0,0.0,0.0,4.08,51.28,738.8,0,None,0.0,,0,0,0,15
ORD836875,Instamart,Delhi,Snacks,5,241.3,23,1,Hot,29.25,9.58,0.0,0,15.43,0.0,25.01,0.0,295.56,1,Flat Discount,29.13,1.0,1,0,0,4
ORD709752,Instamart,Pune,Medicines,13,391.48,8,1,Rainy,0.0,7.95,14.75,0,0.0,0.0,22.7,0.0,414.18,0,None,0.0,,0,1,1,21
ORD619521,Instamart,Bangalore,Beverages,14,1181.1,23,1,Hot,0.0,6.85,0.0,0,10.77,0.0,17.62,0.0,1198.72,1,Free Delivery,62.33,1.0,1,1,0,4
ORD256453,Zepto,Delhi,Grocery,1,760.69,11,1,Hot,0.0,5.96,0.0,0,0.0,0.0,5.96,1.24,765.41,1,BOGO,139.26,0.58,0,0,0,8
ORD116887,Zepto,Mumbai,Personal Care,8,614.31,9,0,Cloudy,0.0,9.15,0.0,0,0.0,0.0,9.15,0.0,623.46,1,Free Gift,41.9,0.92,0,1,0,17
ORD313417,Zepto,Pune,Personal Care,13,954.17,6,0,Hot,0.0,8.56,0.0,0,0.0,0.0,8.56,0.0,962.73,0,None,0.0,,0,1,0,9
ORD877904,Instamart,Kolkata,Beverages,6,775.4,11,0,Rainy,0.0,8.85,15.36,0,0.0,0.0,24.21,0.0,799.61,0,None,0.0,,0,0,0,11
ORD529391,Blinkit,Bangalore,Dairy,8,1149.38,18,0,Hot,0.0,10.39,0.0,0,0.0,0.0,10.39,0.0,1159.77,0,None,0.0,,0,1,1,24
ORD780771,Blinkit,Mumbai,Frozen,7,571.99,7,0,Clear,0.0,6.86,0.0,0,0.0,0.0,6.86,56.15,522.7,0,None,0.0,,0,0,0,25
ORD924056,Blinkit,Chennai,Medicines,5,616.64,16,0,Cloudy,0.0,6.78,0.0,0,0.0,0.0,6.78,0.0,623.42,1,Free Delivery,146.4,0.59,0,0,1,13
ORD331509,Instamart,Lucknow,Frozen,8,248.41,16,0,Rainy,31.83,5.47,16.09,0,0.0,0.0,21.56,0.0,301.8,0,None,0.0,,0,1,0,2
ORD539076,Zepto,Lucknow,Beverages,4,796.29,16,0,Rainy,0.0,10.41,18.33,0,0.0,0.0,28.74,0.0,825.03,1,Free Gift,115.67,0.57,0,0,0,8
ORD651498,Instamart,Bangalore,Dairy,9,910.82,7,0,Hot,0.0,4.85,0.0,0,0.0,0.0,4.85,0.0,915.67,0,None,0.0,,0,1,1,16
ORD373723,Blinkit,Hyderabad,Medicines,6,317.66,11,0,Clear,0.0,8.0,0.0,0,0.0,0.0,8.0,0.0,325.66,1,Cashback,15.16,0.72,0,0,1,15
ORD142544,Instamart,Bangalore,Dairy,13,514.52,16,0,Hot,0.0,6.47,0.0,0,0.0,0.0,6.47,51.17,469.82,0,None,0.0,,0,1,1,18
ORD350277,Blinkit,Bangalore,Frozen,4,900.24,16,0,Hot,0.0,9.9,0.0,0,0.0,0.0,9.9,0.0,910.14,1,Free Gift,64.0,0.93,0,0,0,13
ORD202471,Zepto,Mumbai,Personal Care,1,90.14,19,0,Cloudy,23.38,4.03,0.0,20,0.0,12.81,36.84,30.62,119.74,0,None,0.0,,0,0,0,3
ORD641578,Blinkit,Chennai,Medicines,1,748.91,21,0,Rainy,0.0,14.85,22.25,0,0.0,10.81,47.91,0.0,796.82,1,BOGO,105.27,0.52,0,0,1,6
ORD251783,Blinkit,Kolkata,Snacks,1,698.54,18,0,Cloudy,0.0,5.04,0.0,0,0.0,0.0,5.04,0.0,703.58,0,None,0.0,,0,0,0,6
ORD517326,Zepto,Pune,Frozen,12,444.84,11,0,Clear,0.0,7.26,0.0,0,0.0,0.0,7.26,0.0,452.1,0,None,0.0,,0,1,0,14
ORD865520,Zepto,Kolkata,Beverages,5,689.83,12,0,Clear,0.0,7.77,0.0,0,0.0,6.98,14.75,34.25,670.33,0,None,0.0,,0,0,0,17
ORD430408,Blinkit,Mumbai,Frozen,13,1076.91,17,0,Rainy,0.0,5.78,21.08,0,0.0,0.0,26.86,44.63,1059.14,1,Flat Discount,33.45,0.94,0,1,0,19
ORD532905,Instamart,Pune,Fruits & Veg,1,415.96,22,0,Hot,0.0,4.93,0.0,0,9.6,0.0,14.53,0.0,430.49,1,Free Gift,106.3,0.62,1,0,1,15
ORD501708,Instamart,Pune,Frozen,12,538.96,21,1,Clear,0.0,4.26,0.0,0,0.0,12.26,16.52,50.04,505.44,1,Cashback,138.47,0.99,0,1,0,22
ORD452516,Zepto,Mumbai,Frozen,12,424.91,9,1,Rainy,0.0,4.18,17.67,0,0.0,0.0,21.85,20.62,426.14,1,Cashback,94.34,0.8,0,1,0,21
ORD211055,Instamart,Kolkata,Grocery,12,269.68,9,0,Rainy,0.0,5.55,20.13,0,0.0,0.0,25.68,0.0,295.36,0,None,0.0,,0,1,0,3
ORD542304,Zepto,Kolkata,Fruits & Veg,12,189.24,11,0,Cloudy,26.65,5.88,0.0,0,0.0,0.0,5.88,0.0,221.77,0,None,0.0,,0,1,1,10
ORD826083,Instamart,Chennai,Snacks,7,652.58,4,0,Rainy,0.0,7.7,16.82,0,13.89,0.0,38.41,0.0,690.99,1,Free Delivery,109.63,0.52,1,0,0,7
ORD122374,Zepto,Kolkata,Fruits & Veg,9,1134.09,8,1,Rainy,0.0,8.2,14.35,0,0.0,0.0,22.55,39.54,1117.1,0,None,0.0,,0,1,1,14
ORD334431,Instamart,Delhi,Grocery,2,368.8,15,1,Hot,0.0,7.47,0.0,0,0.0,0.0,7.47,0.0,376.27,0,None,0.0,,0,0,0,22
ORD934677,Blinkit,Pune,Medicines,7,656.52,13,0,Clear,0.0,10.39,0.0,0,0.0,6.42,16.81,47.9,625.43,0,None,0.0,,0,0,1,28
ORD363932,Blinkit,Mumbai,Dairy,6,885.19,12,0,Hot,0.0,10.07,0.0,0,0.0,8.41,18.48,0.0,903.67,0,None,0.0,,0,0,1,6
ORD368634,Instamart,Lucknow,Medicines,12,307.43,17,1,Hot,0.0,9.66,0.0,0,0.0,0.0,9.66,2.14,314.95,0,None,0.0,,0,1,1,22
ORD135188,Zepto,Bangalore,Personal Care,12,791.95,17,0,Hot,0.0,4.11,0.0,0,0.0,0.0,4.11,15.84,780.22,1,Free Delivery,123.97,0.69,0,1,0,29
ORD559233,Instamart,Kolkata,Personal Care,4,709.23,12,0,Rainy,0.0,7.14,18.15,0,0.0,5.93,31.22,11.71,728.74,0,None,0.0,,0,0,0,21
ORD286149,Blinkit,Kolkata,Snacks,4,865.98,14,0,Hot,0.0,5.85,0.0,0,0.0,0.0,5.85,0.0,871.83,1,Free Gift,19.8,1.0,0,0,0,9
ORD139248,Zepto,Bangalore,Medicines,5,987.54,8,0,Rainy,0.0,9.3,24.86,0,0.0,0.0,34.16,0.0,1021.7,1,Flat Discount,99.13,0.94,0,0,1,2
ORD949357,Blinkit,Kolkata,Medicines,3,315.56,15,1,Hot,0.0,5.56,0.0,0,0.0,0.0,5.56,0.0,321.12,0,None,0.0,,0,0,1,11
ORD973822,Blinkit,Delhi,Grocery,4,1102.24,10,0,Hot,0.0,13.59,0.0,0,0.0,0.0,13.59,0.0,1115.83,0,None,0.0,,0,0,0,11
ORD779794,Zepto,Bangalore,Snacks,10,241.94,8,0,Clear,0.0,9.88,0.0,0,0.0,0.0,9.88,27.88,223.94,1,Flat Discount,120.32,0.91,0,1,0,17
ORD452219,Blinkit,Mumbai,Frozen,1,236.26,14,0,Rainy,29.15,12.72,20.02,0,0.0,0.0,32.74,29.53,268.62,1,Free Gift,104.35,1.0,0,0,0,11
ORD539567,Instamart,Kolkata,Grocery,7,802.81,14,0,Clear,0.0,4.93,0.0,0,0.0,0.0,4.93,0.0,807.74,1,Flat Discount,84.87,0.99,0,0,0,25
ORD265604,Blinkit,Kolkata,Grocery,9,1191.28,23,0,Rainy,0.0,14.34,24.09,0,19.16,0.0,57.59,0.0,1248.87,0,None,0.0,,1,1,0,29
ORD743170,Zepto,Delhi,Dairy,4,525.44,5,0,Cloudy,0.0,3.99,0.0,0,16.61,0.0,20.6,23.44,522.6,0,None,0.0,,1,0,1,15
ORD750119,Zepto,Hyderabad,Snacks,10,787.72,10,1,Rainy,0.0,9.16,17.79,0,0.0,0.0,26.95,10.11,804.56,1,Flat Discount,97.73,0.95,0,1,0,13
ORD762867,Blinkit,Chennai,Personal Care,6,685.62,11,0,Cloudy,0.0,13.86,0.0,0,0.0,0.0,13.86,0.0,699.48,0,None,0.0,,0,0,0,25
ORD419317,Instamart,Mumbai,Medicines,10,656.85,12,1,Rainy,0.0,7.24,18.06,0,0.0,11.22,36.52,0.0,693.37,0,None,0.0,,0,1,1,25
ORD296425,Blinkit,Mumbai,Grocery,10,719.62,12,1,Hot,0.0,8.66,0.0,0,0.0,11.44,20.1,27.63,712.09,1,BOGO,83.69,1.0,0,1,0,30
ORD570618,Zepto,Lucknow,Beverages,6,102.39,14,1,Clear,29.55,4.98,0.0,0,0.0,0.0,4.98,23.24,113.68,0,None,0.0,,0,0,0,2
ORD209007,Blinkit,Bangalore,Personal Care,4,193.26,15,0,Cloudy,35.57,14.37,0.0,0,0.0,0.0,14.37,0.0,243.2,0,None,0.0,,0,0,0,26
ORD418588,Zepto,Bangalore,Fruits & Veg,12,662.47,12,0,Rainy,0.0,8.05,21.72,0,0.0,12.8,42.57,0.0,705.04,0,None,0.0,,0,1,1,25
ORD415707,Zepto,Kolkata,Snacks,2,832.34,9,1,Rainy,0.0,4.01,21.17,0,0.0,0.0,25.18,0.0,857.52,0,None,0.0,,0,0,0,21
ORD618790,Blinkit,Pune,Snacks,1,838.54,17,0,Cloudy,0.0,12.56,0.0,0,0.0,0.0,12.56,0.0,851.1,1,Cashback,64.44,1.0,0,0,0,4
ORD159788,Zepto,Lucknow,Grocery,4,1133.24,14,0,Hot,0.0,8.71,0.0,0,0.0,0.0,8.71,5.72,1136.23,1,Free Gift,11.46,0.7,0,0,0,10
ORD315207,Zepto,Hyderabad,Personal Care,1,419.8,17,0,Cloudy,0.0,3.18,0.0,0,0.0,0.0,3.18,26.7,396.28,1,Free Gift,144.8,1.0,0,0,0,29
ORD662187,Instamart,Pune,Grocery,6,174.96,9,1,Cloudy,28.2,5.51,0.0,0,0.0,0.0,5.51,11.16,197.51,0,None,0.0,,0,0,0,28
ORD710623,Blinkit,Kolkata,Beverages,7,508.74,13,0,Cloudy,0.0,7.06,0.0,0,0.0,5.35,12.41,0.0,521.15,1,Cashback,66.9,0.94,0,0,0,29
ORD922106,Instamart,Mumbai,Personal Care,2,506.05,18,0,Clear,0.0,9.57,0.0,0,0.0,0.0,9.57,0.0,515.62,0,None,0.0,,0,0,0,21
ORD393798,Instamart,Bangalore,Frozen,5,596.95,14,0,Rainy,0.0,8.68,12.89,0,0.0,0.0,21.57,0.0,618.52,0,None,0.0,,0,0,0,6
ORD810753,Blinkit,Mumbai,Snacks,4,946.7,14,0,Rainy,0.0,11.32,24.36,0,0.0,0.0,35.68,0.0,982.38,1,Flat Discount,146.43,0.63,0,0,0,27
ORD474948,Blinkit,Hyderabad,Snacks,5,756.99,22,1,Rainy,0.0,11.49,18.7,0,19.12,0.0,49.31,75.85,730.45,1,Free Gift,105.93,0.98,1,0,0,13
ORD550348,Instamart,Bangalore,Fruits & Veg,1,887.98,21,1,Cloudy,0.0,6.44,0.0,0,0.0,8.82,15.26,36.67,866.57,0,None,0.0,,0,0,1,24
ORD411490,Instamart,Delhi,Fruits & Veg,3,707.63,9,0,Clear,0.0,4.28,0.0,0,0.0,0.0,4.28,27.43,684.48,1,Free Gift,47.82,0.66,0,0,1,2
ORD505761,Blinkit,Bangalore,Frozen,6,253.57,10,1,Hot,21.41,8.95,0.0,0,0.0,0.0,8.95,23.75,260.18,1,Cashback,71.42,0.78,0,0,0,23
ORD909344,Zepto,Chennai,Medicines,10,927.47,19,1,Rainy,0.0,4.89,14.26,0,0.0,11.03,30.18,47.59,910.06,1,Free Gift,111.9,0.94,0,1,1,24
ORD267208,Zepto,Pune,Medicines,3,797.29,9,0,Clear,0.0,9.93,0.0,0,0.0,0.0,9.93,0.0,807.22,1,BOGO,30.25,1.0,0,0,1,9
ORD463841,Instamart,Lucknow,Dairy,11,732.77,13,0,Cloudy,0.0,8.16,0.0,0,0.0,6.22,14.38,49.48,697.67,0,None,0.0,,0,1,1,13
ORD992126,Zepto,Mumbai,Beverages,8,240.39,11,1,Hot,0.0,10.12,0.0,0,0.0,0.0,10.12,0.0,250.51,1,Flat Discount,82.89,0.91,0,1,0,6
ORD452621,Blinkit,Lucknow,Beverages,7,784.4,7,0,Cloudy,0.0,12.57,0.0,0,0.0,0.0,12.57,0.0,796.97,1,Free Gift,134.96,0.24,0,0,0,9
ORD117339,Zepto,Chennai,Frozen,9,1066.09,19,0,Hot,0.0,5.69,0.0,0,0.0,5.08,10.77,0.0,1076.86,1,BOGO,62.55,0.93,0,1,0,29
ORD311461,Instamart,Bangalore,Grocery,8,528.03,17,1,Rainy,0.0,8.61,18.74,0,0.0,0.0,27.35,56.87,498.51,1,Flat Discount,142.33,1.0,0,1,0,11
ORD956675,Blinkit,Hyderabad,Grocery,10,428.79,12,0,Rainy,0.0,10.45,23.49,0,0.0,12.08,46.02,0.0,474.81,1,BOGO,139.95,0.53,0,1,0,28
ORD113298,Zepto,Chennai,Dairy,13,916.22,20,1,Cloudy,0.0,11.54,0.0,0,0.0,11.43,22.97,0.0,939.19,0,None,0.0,,0,1,1,12
ORD216112,Instamart,Mumbai,Dairy,4,457.31,16,0,Cloudy,0.0,7.16,0.0,0,0.0,0.0,7.16,0.0,464.47,1,Flat Discount,125.72,0.51,0,0,1,4
ORD966775,Blinkit,Kolkata,Snacks,3,667.62,12,0,Clear,0.0,13.52,0.0,0,0.0,8.94,22.46,40.47,649.61,1,Free Gift,130.44,0.77,0,0,0,23
ORD898842,Blinkit,Delhi,Beverages,5,1162.18,22,0,Cloudy,0.0,13.03,0.0,0,8.83,0.0,21.86,0.0,1184.04,1,Free Delivery,41.16,0.98,1,0,0,21
ORD673833,Blinkit,Pune,Grocery,4,340.71,16,1,Cloudy,0.0,11.43,0.0,0,0.0,0.0,11.43,0.0,352.14,0,None,0.0,,0,0,0,24
ORD725217,Blinkit,Chennai,Fruits & Veg,2,1125.48,19,0,Clear,0.0,8.99,0.0,0,0.0,13.94,22.93,0.0,1148.41,0,None,0.0,,0,0,1,13
ORD499361,Blinkit,Mumbai,Grocery,7,933.92,12,0,Hot,0.0,12.32,0.0,0,0.0,6.58,18.9,74.61,878.21,0,None,0.0,,0,0,0,28
ORD620326,Zepto,Pune,Personal Care,8,1111.46,19,0,Clear,0.0,9.47,0.0,0,0.0,12.31,21.78,35.91,1097.33,0,None,0.0,,0,1,0,7
ORD710300,Zepto,Delhi,Personal Care,10,522.7,20,0,Hot,0.0,6.36,0.0,0,0.0,6.52,12.88,0.0,535.58,1,Flat Discount,101.34,0.56,0,1,0,30
ORD470866,Instamart,Pune,Personal Care,14,1023.68,9,0,Cloudy,0.0,8.13,0.0,0,0.0,0.0,8.13,27.42,1004.39,1,Cashback,125.54,0.78,0,1,0,12
ORD545004,Instamart,Lucknow,Frozen,11,883.13,9,0,Cloudy,0.0,7.47,0.0,0,0.0,0.0,7.47,0.0,890.6,1,Free Delivery,84.12,0.97,0,1,0,3
ORD316156,Zepto,Mumbai,Snacks,14,957.18,8,0,Rainy,0.0,10.85,16.04,0,0.0,0.0,26.89,0.0,984.07,1,BOGO,49.77,1.0,0,1,0,25
ORD473711,Instamart,Lucknow,Frozen,6,410.95,12,0,Hot,0.0,9.15,0.0,0,0.0,5.8,14.95,55.32,370.58,0,None,0.0,,0,0,0,8
ORD396902,Blinkit,Mumbai,Fruits & Veg,13,207.08,16,1,Hot,36.07,8.16,0.0,0,0.0,0.0,8.16,0.0,251.31,0,None,0.0,,0,1,1,27
ORD926447,Blinkit,Mumbai,Dairy,10,1072.74,13,1,Clear,0.0,13.13,0.0,0,0.0,9.33,22.46,0.0,1095.2,1,Free Gift,139.29,0.36,0,1,1,17
ORD174761,Instamart,Hyderabad,Beverages,7,1172.14,9,0,Rainy,0.0,5.2,17.64,0,0.0,0.0,22.84,0.0,1194.98,1,Free Delivery,68.86,1.0,0,0,0,25
ORD769387,Zepto,Mumbai,Frozen,3,593.71,6,0,Hot,0.0,11.92,0.0,0,0.0,0.0,11.92,0.0,605.63,0,None,0.0,,0,0,0,10
ORD389073,Instamart,Lucknow,Beverages,10,1146.28,19,1,Rainy,0.0,8.61,19.48,0,0.0,5.79,33.88,24.97,1155.19,0,None,0.0,,0,1,0,13
ORD633942,Zepto,Lucknow,Frozen,7,468.93,18,0,Clear,0.0,4.49,0.0,0,0.0,0.0,4.49,12.01,461.41,1,Flat Discount,62.43,1.0,0,0,0,29
ORD769553,Blinkit,Chennai,Grocery,14,100.65,17,1,Rainy,27.7,12.94,25.82,25,0.0,0.0,63.76,0.0,192.11,1,Free Gift,52.81,0.65,0,1,0,2
ORD650428,Zepto,Mumbai,Frozen,1,1199.52,9,1,Rainy,0.0,11.37,17.01,0,0.0,0.0,28.38,0.0,1227.9,1,Free Gift,13.84,0.99,0,0,0,16
ORD336937,Instamart,Mumbai,Medicines,13,763.87,22,0,Clear,0.0,4.85,0.0,0,9.3,0.0,14.15,30.36,747.66,1,Flat Discount,64.54,0.97,1,1,1,29
ORD836624,Blinkit,Chennai,Frozen,7,480.92,16,0,Clear,0.0,13.16,0.0,0,0.0,0.0,13.16,17.97,476.11,0,None,0.0,,0,0,0,6
ORD125683,Zepto,Bangalore,Frozen,9,1047.28,22,0,Clear,0.0,9.16,0.0,0,8.25,0.0,17.41,14.26,1050.43,0,None,0.0,,1,1,0,28
ORD889859,Instamart,Kolkata,Beverages,8,1080.1,20,0,Cloudy,0.0,7.18,0.0,0,0.0,5.06,12.24,18.63,1073.71,0,None,0.0,,0,1,0,18
ORD962661,Zepto,Pune,Personal Care,10,1116.53,18,0,Hot,0.0,5.8,0.0,0,0.0,0.0,5.8,6.77,1115.56,0,None,0.0,,0,1,0,12
ORD141793,Blinkit,Kolkata,Dairy,3,329.22,20,1,Hot,0.0,14.88,0.0,0,0.0,11.21,26.09,74.88,280.43,1,BOGO,77.66,0.98,0,0,1,25
ORD661152,Zepto,Bangalore,Medicines,9,248.04,19,0,Clear,0.0,9.02,0.0,0,0.0,13.73,22.75,0.0,270.79,1,Cashback,112.12,0.67,0,1,1,7
ORD688609,Instamart,Mumbai,Medicines,7,1018.14,16,1,Clear,0.0,7.61,0.0,0,0.0,0.0,7.61,65.94,959.81,1,Free Delivery,119.14,0.91,0,0,1,12
ORD451637,Instamart,Mumbai,Dairy,2,936.78,19,1,Rainy,0.0,6.63,15.94,0,0.0,9.91,32.48,0.0,969.26,1,Flat Discount,25.05,1.0,0,0,1,24
ORD845985,Zepto,Hyderabad,Dairy,1,1131.98,22,0,Clear,0.0,8.1,0.0,0,14.97,0.0,23.07,0.0,1155.05,0,None,0.0,,1,0,1,6
ORD234174,Zepto,Bangalore,Personal Care,5,110.66,10,1,Cloudy,26.13,6.89,0.0,0,0.0,0.0,6.89,0.0,143.68,1,Flat Discount,90.31,0.94,0,0,0,5
ORD408939,Zepto,Lucknow,Frozen,14,153.77,20,0,Cloudy,17.82,11.44,0.0,0,0.0,8.37,19.81,48.22,143.18,0,None,0.0,,0,1,0,8
ORD679239,Zepto,Delhi,Fruits & Veg,5,502.74,19,0,Rainy,0.0,3.55,15.16,0,0.0,5.55,24.26,0.0,527.0,0,None,0.0,,0,0,1,14
ORD824517,Zepto,Lucknow,Beverages,2,460.95,22,1,Hot,0.0,11.65,0.0,0,13.31,0.0,24.96,0.0,485.91,1,Flat Discount,31.7,0.91,1,0,0,12
ORD602769,Blinkit,Mumbai,Snacks,10,433.84,18,0,Cloudy,0.0,5.26,0.0,0,0.0,0.0,5.26,0.0,439.1,0,None,0.0,,0,1,0,27
ORD780973,Instamart,Bangalore,Dairy,12,1084.32,16,0,Hot,0.0,9.33,0.0,0,0.0,0.0,9.33,30.63,1063.02,0,None,0.0,,0,1,1,8
ORD923935,Blinkit,Mumbai,Medicines,7,183.43,9,0,Clear,38.22,9.75,0.0,0,0.0,0.0,9.75,0.0,231.4,1,Free Delivery,112.29,0.52,0,0,1,6
ORD190865,Blinkit,Bangalore,Beverages,9,1014.52,7,0,Clear,0.0,5.19,0.0,0,0.0,0.0,5.19,0.0,1019.71,0,None,0.0,,0,1,0,10
ORD605163,Instamart,Hyderabad,Personal Care,9,1024.45,17,0,Rainy,0.0,8.69,20.01,0,0.0,0.0,28.7,6.33,1046.82,1,BOGO,93.17,0.95,0,1,0,27
ORD142825,Zepto,Delhi,Snacks,14,672.63,10,0,Hot,0.0,11.37,0.0,0,0.0,0.0,11.37,54.87,629.13,0,None,0.0,,0,1,0,10
ORD395405,Zepto,Hyderabad,Grocery,12,95.73,14,0,Clear,29.08,10.32,0.0,20,0.0,0.0,30.32,0.0,155.13,0,None,0.0,,0,1,0,6
ORD171410,Instamart,Lucknow,Fruits & Veg,9,247.08,20,0,Hot,22.18,9.81,0.0,0,0.0,14.87,24.68,0.0,293.94,1,BOGO,55.17,0.96,0,1,1,8
ORD852542,Zepto,Lucknow,Dairy,13,970.57,17,1,Cloudy,0.0,6.23,0.0,0,0.0,0.0,6.23,10.23,966.57,1,Flat Discount,45.77,0.94,0,1,1,18
ORD731052,Instamart,Chennai,Snacks,9,789.41,19,0,Clear,0.0,4.62,0.0,0,0.0,10.23,14.85,0.1,804.16,1,BOGO,55.51,0.92,0,1,0,27
ORD673574,Instamart,Kolkata,Medicines,9,842.11,11,0,Clear,0.0,8.95,0.0,0,0.0,0.0,8.95,34.96,816.1,1,Free Gift,56.28,1.0,0,1,1,4
ORD645482,Instamart,Lucknow,Snacks,4,388.41,19,0,Cloudy,0.0,7.14,0.0,0,0.0,12.16,19.3,0.0,407.71,1,Cashback,121.03,0.39,0,0,0,19
ORD176834,Blinkit,Pune,Frozen,2,706.97,19,1,Rainy,0.0,5.89,29.53,0,0.0,11.96,47.38,0.0,754.35,0,None,0.0,,0,0,0,13
